0.000000000000000000e+00	0.000000000000000000e+00
1.280354336988854614e-03	2.481287374447860294e-03
2.560708673977709227e-03	4.941955951153764737e-03
3.841063010966564058e-03	7.382238539439645031e-03
5.121417347955418455e-03	9.802364833137899858e-03
6.401771684944272851e-03	1.220256145960518790e-02
7.682126021933128115e-03	1.458305202784626609e-02
8.962480358921982512e-03	1.694405717576863424e-02
1.024283469591083691e-02	1.928579461658297411e-02
1.152318903289969131e-02	2.160847918436903381e-02
1.280354336988854570e-02	2.391232287882205654e-02
1.408389770687740010e-02	2.619753490919718431e-02
1.536425204386625623e-02	2.846432173746871186e-02
1.664460638085511063e-02	3.071288712071829075e-02
1.792496071784396502e-02	3.294343215276918091e-02
1.920531505483281942e-02	3.515615530508098274e-02
2.048566939182167382e-02	3.735125246691894940e-02
2.176602372881052821e-02	3.952891698481464378e-02
2.304637806579938261e-02	4.168933970132904232e-02
2.432673240278823701e-02	4.383270899313440605e-02
2.560708673977709141e-02	4.595921080842679807e-02
2.688744107676594580e-02	4.806902870368401359e-02
2.816779541375480020e-02	5.016234387978013576e-02
2.944814975074365460e-02	5.223933521747103903e-02
3.072850408773251246e-02	5.430017931226227557e-02
3.200885842472136339e-02	5.634505050867122389e-02
3.328921276171022126e-02	5.837412093389626744e-02
3.456956709869907218e-02	6.038756053090432729e-02
3.584992143568793005e-02	6.238553709094707411e-02
3.713027577267678098e-02	6.436821628551869789e-02
3.841063010966563884e-02	6.633576169776478348e-02
3.969098444665448977e-02	6.828833485335261688e-02
4.097133878364334764e-02	7.022609525081557891e-02
4.225169312063220550e-02	7.214920039137850960e-02
4.353204745762105643e-02	7.405780580827681092e-02
4.481240179460991430e-02	7.595206509557772545e-02
4.609275613159876522e-02	7.783212993651322797e-02
4.737311046858762309e-02	7.969815013133474402e-02
4.865346480557647402e-02	8.155027362469746688e-02
4.993381914256533188e-02	8.338864653258526438e-02
5.121417347955418281e-02	8.521341316878239258e-02
5.249452781654304068e-02	8.702471607090300765e-02
5.377488215353189160e-02	8.882269602598480418e-02
5.505523649052074947e-02	9.060749209565710505e-02
5.633559082750960040e-02	9.237924164088873180e-02
5.761594516449845826e-02	9.413808034632720201e-02
5.889629950148730919e-02	9.588414224423269516e-02
6.017665383847616706e-02	9.761755973801811148e-02
6.145700817546502492e-02	9.933846362540033059e-02
6.273736251245387585e-02	1.010469831211705527e-01
6.401771684944272678e-02	1.027432458795911607e-01
6.529807118643159158e-02	1.044273780164260979e-01
6.657842552342044251e-02	1.060995041306098674e-01
6.785877986040929344e-02	1.077597473255648142e-01
6.913913419739814437e-02	1.094082292301705728e-01
7.041948853438700917e-02	1.110450700193933438e-01
7.169984287137586010e-02	1.126703884345809925e-01
7.298019720836471103e-02	1.142843018034300773e-01
7.426055154535356195e-02	1.158869260596311346e-01
7.554090588234242676e-02	1.174783757621969960e-01
7.682126021933127769e-02	1.190587641144815745e-01
7.810161455632012861e-02	1.206282029828937841e-01
