0.000000000000000000e+00	3.363551322403054276e-15
2.468247570506625251e-03	1.182580898445223977e-04
4.936495141013250501e-03	2.364869942634440089e-04
7.404742711519875752e-03	3.546867204627825306e-04
9.872990282026501002e-03	4.728572756437022834e-04
1.234123785253312539e-02	5.909986670053463771e-04
1.480948542303975150e-02	7.091109017451552093e-04
1.727773299354637762e-02	8.271939870589201061e-04
1.974598056405300200e-02	9.452479301405170963e-04
2.221422813455962639e-02	1.063272738182014085e-03
2.468247570506625077e-02	1.181268418373828712e-03
2.715072327557287862e-02	1.299234977904570494e-03
2.961897084607950301e-02	1.417172423961040716e-03
3.208721841658612739e-02	1.535080763728230262e-03
3.455546598709275524e-02	1.652960004389482460e-03
3.702371355759937616e-02	1.770810153126224857e-03
3.949196112810600401e-02	1.888631217118182364e-03
4.196020869861263186e-02	2.006423203543378133e-03
4.442845626911925278e-02	2.124186119577865968e-03
4.689670383962588063e-02	2.241919972396157722e-03
4.936495141013250154e-02	2.359624769170850546e-03
5.183319898063912939e-02	2.477300517072837226e-03
5.430144655114575725e-02	2.594947223271150925e-03
5.676969412165237816e-02	2.712564894933173782e-03
5.923794169215900601e-02	2.830153539224480787e-03
6.170618926266563387e-02	2.947713163308782972e-03
6.417443683317225478e-02	3.065243774348144681e-03
6.664268440367887569e-02	3.182745379502872115e-03
6.911093197418551048e-02	3.300217985931358077e-03
7.157917954469213140e-02	3.417661600790398990e-03
7.404742711519875231e-02	3.535076231234875275e-03
7.651567468570538710e-02	3.652461884418072707e-03
7.898392225621200802e-02	3.769818567491308153e-03
8.145216982671862893e-02	3.887146287604300796e-03
8.392041739722526372e-02	4.004445051904964407e-03
8.638866496773188464e-02	4.121714867539401708e-03
8.885691253823850555e-02	4.238955741651959444e-03
9.132516010874514034e-02	4.356167681385231423e-03
9.379340767925176126e-02	4.473350693880105353e-03
9.626165524975838217e-02	4.590504786275609317e-03
9.872990282026500308e-02	4.707629965709122545e-03
1.011981503907716379e-01	4.824726239316108264e-03
1.036663979612782588e-01	4.941793614230486666e-03
1.061346455317848797e-01	5.058832097584156987e-03
1.086028931022915145e-01	5.175841696507476296e-03
1.110711406727981354e-01	5.292822418128936834e-03
1.135393882433047563e-01	5.409774269575277905e-03
1.160076358138113911e-01	5.526697257971484138e-03
1.184758833843180120e-01	5.643591390440834063e-03
1.209441309548246329e-01	5.760456674104747453e-03
1.234123785253312677e-01	5.877293116083046401e-03
1.258806260958378886e-01	5.994100723493586691e-03
1.283488736663445096e-01	6.110879503452626427e-03
1.308171212368511305e-01	6.227629463074612660e-03
1.332853688073577514e-01	6.344350609472189199e-03
1.357536163778644001e-01	6.461042949756400436e-03
1.382218639483710210e-01	6.577706491036321851e-03
1.406901115188776419e-01	6.694341240419486756e-03
1.431583590893842628e-01	6.810947205011462155e-03
1.456266066598908837e-01	6.927524391916269411e-03
1.480948542303975046e-01	7.044072808236015622e-03
