0.000000000000000000e+00	6.331729743469903804e-01
2.471903732727508563e-03	6.314177669095671908e-01
4.943807465455017126e-03	6.296674250511772319e-01
7.415711198182526123e-03	6.279219352840361701e-01
9.887614930910034253e-03	6.261812841577489852e-01
1.235951866363754238e-02	6.244454582592061653e-01
1.483142239636505225e-02	6.227144442124805668e-01
1.730332612909256038e-02	6.209882286787239414e-01
1.977522986182006851e-02	6.192667983560650180e-01
2.224713359454757663e-02	6.175501399795054747e-01
2.471903732727508476e-02	6.158382403208195743e-01
2.719094106000259289e-02	6.141310861884508032e-01
2.966284479273010449e-02	6.124286644274107294e-01
3.213474852545761262e-02	6.107309619191779726e-01
3.460665225818512075e-02	6.090379655815962856e-01
3.707855599091262888e-02	6.073496623687744123e-01
3.955045972364013701e-02	6.056660392709858343e-01
4.202236345636764514e-02	6.039870833145672968e-01
4.449426718909515327e-02	6.023127815618203318e-01
4.696617092182266140e-02	6.006431211109100055e-01
4.943807465455016953e-02	5.989780890957672188e-01
5.190997838727767766e-02	5.973176726859880104e-01
5.438188212000518579e-02	5.956618590867357454e-01
5.685378585273269392e-02	5.940106355386419734e-01
5.932568958546020899e-02	5.923639893177080618e-01
6.179759331818771712e-02	5.907219077352078296e-01
6.426949705091522524e-02	5.890843781375888488e-01
6.674140078364272644e-02	5.874513879063755217e-01
6.921330451637024150e-02	5.858229244580718253e-01
7.168520824909774269e-02	5.841989752440638339e-01
7.415711198182525776e-02	5.825795277505240177e-01
7.662901571455275895e-02	5.809645694983138764e-01
7.910091944728027402e-02	5.793540880428877937e-01
8.157282318000778909e-02	5.777480709741977805e-01
8.404472691273529028e-02	5.761465059165977731e-01
8.651663064546280535e-02	5.745493805287475997e-01
8.898853437819030654e-02	5.729566825035183886e-01
9.146043811091782161e-02	5.713683995678978667e-01
9.393234184364532280e-02	5.697845194828949911e-01
9.640424557637283787e-02	5.682050300434470236e-01
9.887614930910033906e-02	5.666299190783239403e-01
1.013480530418278541e-01	5.650591744500358393e-01
1.038199567745553553e-01	5.634927840547385713e-01
1.062918605072828704e-01	5.619307358221410365e-01
1.087637642400103716e-01	5.603730177154121472e-01
1.112356679727378866e-01	5.588196177310875701e-01
1.137075717054653878e-01	5.572705238989777987e-01
1.161794754381929029e-01	5.557257242820753396e-01
1.186513791709204180e-01	5.541852069764634514e-01
1.211232829036479192e-01	5.526489601112237748e-01
1.235951866363754342e-01	5.511169718483454050e-01
1.260670903691029354e-01	5.495892303826329650e-01
1.285389941018304505e-01	5.480657239416163451e-01
1.310108978345579656e-01	5.465464407854595530e-01
1.334828015672854529e-01	5.450313692068705640e-01
