2.078249999999999889e-02	0.000000000000000000e+00	9.849207682685046095e-04
2.653583333333333141e-02	7.092198581560283516e-03	1.257410293020622127e-03
2.828638888888888869e-02	1.418439716312056703e-02	1.340305402800279211e-03
3.453055555555555739e-02	2.127659574468085055e-02	1.635933145096468699e-03
3.577611111111111269e-02	2.836879432624113406e-02	1.694893038140299346e-03
6.349111111111110928e-02	3.546099290780141411e-02	3.005916059402813367e-03
7.565111111111111342e-02	4.255319148936170109e-02	3.580585930654023308e-03
8.230694444444444646e-02	4.964539007092198808e-02	3.894993909341559757e-03
9.530694444444444413e-02	5.673758865248226813e-02	4.508801280539653789e-03
9.882361111111111207e-02	6.382978723404254817e-02	4.674779036632159546e-03
1.179988888888888893e-01	7.092198581560282822e-02	5.579316844926629493e-03
1.224213888888888851e-01	7.801418439716312214e-02	5.787818700012103967e-03
1.650452777777777769e-01	8.510638297872340219e-02	7.795111989257752505e-03
1.656797222222222143e-01	9.219858156028368223e-02	7.824959347306315038e-03
1.793008333333333260e-01	9.929078014184397616e-02	8.465546262562129165e-03
2.878288888888888564e-01	1.063829787234042562e-01	1.355475617348755879e-02
3.053472222222222143e-01	1.134751773049645363e-01	1.437379195984289648e-02
3.971255555555555650e-01	1.205673758865248163e-01	1.865360957879258486e-02
4.882372222222222113e-01	1.276595744680850963e-01	2.288395696520650890e-02
4.955427777777777765e-01	1.347517730496453903e-01	2.322236576051306400e-02
5.122688888888888847e-01	1.418439716312056564e-01	2.399671334682773605e-02
5.350472222222222296e-01	1.489361702127659504e-01	2.505026585283642859e-02
5.970869444444444341e-01	1.560283687943262443e-01	2.791398832357894211e-02
6.114247222222222167e-01	1.631205673758865105e-01	2.857461543207140409e-02
6.949244444444444557e-01	1.702127659574468044e-01	3.241303557250974077e-02
7.364977777777776957e-01	1.773049645390070983e-01	3.431847150570266347e-02
7.624849999999999683e-01	1.843971631205673645e-01	3.550764086980950918e-02
8.256205555555555797e-01	1.914893617021276584e-01	3.839061256191889093e-02
8.552508333333332935e-01	1.985815602836879523e-01	3.974065320769071263e-02
9.303686111111111323e-01	2.056737588652482185e-01	4.315474782242922913e-02
1.052280000000000104e+00	2.127659574468085124e-01	4.866979011930416821e-02
1.065393055555555524e+00	2.198581560283687786e-01	4.926110342279443888e-02
1.108118333333333316e+00	2.269503546099290725e-01	5.118518639081071075e-02
1.165607777777777798e+00	2.340425531914893664e-01	5.376801301053935056e-02
1.175630277777777843e+00	2.411347517730496326e-01	5.421757332708798671e-02
1.188655555555555576e+00	2.482269503546099265e-01	5.480150441651154836e-02
1.580300555555555597e+00	2.553191489361701927e-01	7.219179775911521713e-02
2.365075277777778151e+00	2.624113475177304866e-01	1.060813346415744318e-01
2.753775555555555865e+00	2.695035460992907805e-01	1.224056276672333965e-01
2.789631944444444400e+00	2.765957446808510745e-01	1.238963910539260249e-01
2.867723333333333180e+00	2.836879432624113129e-01	1.271343571431843289e-01
3.051936388888888629e+00	2.907801418439716068e-01	1.347251996540511643e-01
3.078121944444444313e+00	2.978723404255319007e-01	1.357988521405678606e-01
3.551094166666666663e+00	3.049645390070921946e-01	1.549637841589315279e-01
3.634924166666666956e+00	3.120567375886524886e-01	1.583159802903119084e-01
4.665206944444443948e+00	3.191489361702127825e-01	1.984449768973073347e-01
4.805988055555555860e+00	3.262411347517730209e-01	2.037776689893913140e-01
1.396572805555555519e+01	3.333333333333333148e-01	4.842780966308626311e-01
1.525172722222222177e+01	3.404255319148936088e-01	5.147851500585625129e-01
1.552327416666666515e+01	3.475177304964539027e-01	5.209924624509851832e-01
1.755660027777777898e+01	3.546099290780141966e-01	5.650175020243837221e-01
2.145175472222222268e+01	3.617021276595744350e-01	6.383719057375233374e-01
2.401731111111111261e+01	3.687943262411347289e-01	6.797922563165843535e-01
2.404012611111111042e+01	3.758865248226950229e-01	6.801384625526184502e-01
2.404378833333333532e+01	3.829787234042553168e-01	6.801940000715971379e-01
2.404559500000000227e+01	3.900709219858156107e-01	6.802213945795582140e-01
2.404623861111111083e+01	3.971631205673759046e-01	6.802311530955287289e-01
2.404797388888889031e+01	4.042553191489361430e-01	6.802574621206874950e-01
2.404839055555555660e+01	4.113475177304964370e-01	6.802637789967000970e-01
