3.489055555555555660e-02	0.000000000000000000e+00	4.819867381197140421e-02
3.697305555555555762e-02	1.351351351351351426e-02	5.070031832797849969e-02
3.810305555555555668e-02	2.702702702702702853e-02	5.204194612732460090e-02
3.984750000000000097e-02	4.054054054054054279e-02	5.409156245497692694e-02
6.050666666666666693e-02	5.405405405405405705e-02	7.650294382933509052e-02
9.166138888888888947e-02	6.756756756756757132e-02	1.046807413529220465e-01
9.607611111111111213e-02	8.108108108108108558e-02	1.082048199226725016e-01
9.882361111111111207e-02	9.459459459459459985e-02	1.103450564691401681e-01
1.114494444444444482e-01	1.081081081081081141e-01	1.196839373696396702e-01
1.167030555555555460e-01	1.216216216216216284e-01	1.233421329479681416e-01
1.276694444444444465e-01	1.351351351351351426e-01	1.305778663367371806e-01
1.335244444444444456e-01	1.486486486486486569e-01	1.342314669979519648e-01
1.377322222222222281e-01	1.621621621621621712e-01	1.367717575165163790e-01
1.818375000000000130e-01	1.756756756756756854e-01	1.596302181120279329e-01
1.930191666666666861e-01	1.891891891891891997e-01	1.644798285947187688e-01
2.780986111111111159e-01	2.027027027027027140e-01	1.923508780910248017e-01
2.829336111111110941e-01	2.162162162162162282e-01	1.935561664882980981e-01
2.975927777777778171e-01	2.297297297297297425e-01	1.970165372055688868e-01
5.886333333333333417e-01	2.432432432432432567e-01	2.322118980389858978e-01
5.965941666666666476e-01	2.567567567567567988e-01	2.327141154136803669e-01
6.149963888888888563e-01	2.702702702702702853e-01	2.338321153470800384e-01
6.196080555555555369e-01	2.837837837837837718e-01	2.341034933418839614e-01
7.364977777777776957e-01	2.972972972972973138e-01	2.400908623668391861e-01
8.376352777777777980e-01	3.108108108108108558e-01	2.443793489703951494e-01
9.166002777777777499e-01	3.243243243243243423e-01	2.474187820389351922e-01
1.469874722222222152e+00	3.378378378378378288e-01	2.663401588244317386e-01
5.013968055555555914e+00	3.513513513513513709e-01	3.737013495571995803e-01
5.287422222222222246e+00	3.648648648648649129e-01	3.812993787616876240e-01
7.922010833333334112e+00	3.783783783783783994e-01	4.499414626725837252e-01
8.721973333333332690e+00	3.918918918918918859e-01	4.692358350149383739e-01
1.198939944444444450e+01	4.054054054054054279e-01	5.412644874999494871e-01
1.213408527777777834e+01	4.189189189189189699e-01	5.442175283770138705e-01
1.472361694444444424e+01	4.324324324324324564e-01	5.939687987159179006e-01
1.493330916666666752e+01	4.459459459459459429e-01	5.977514261791956329e-01
1.552327416666666515e+01	4.594594594594594850e-01	6.082057936330611536e-01
1.560153222222222347e+01	4.729729729729730270e-01	6.095719847855093354e-01
1.564709277777777707e+01	4.864864864864865135e-01	6.103651637088722826e-01
1.755660027777777898e+01	5.000000000000000000e-01	6.421987337626708925e-01
1.809844000000000008e+01	5.135135135135135975e-01	6.507484993001333429e-01
1.856993222222222073e+01	5.270270270270270840e-01	6.580218341301330431e-01
1.921463888888888860e+01	5.405405405405405705e-01	6.677226752461705717e-01
2.157897694444444170e+01	5.540540540540540571e-01	7.010022746830313345e-01
2.174423611111111043e+01	5.675675675675675436e-01	7.031997062140757926e-01
2.210784722222222243e+01	5.810810810810811411e-01	7.079779096013647521e-01
2.406478638888888710e+01	5.945945945945946276e-01	7.324035583727409593e-01
2.406569722222221941e+01	6.081081081081081141e-01	7.324144374766585752e-01
2.406703222222222394e+01	6.216216216216217116e-01	7.324303820795435849e-01
2.406885611111110990e+01	6.351351351351351981e-01	7.324521642023164025e-01
2.407917583333333056e+01	6.486486486486486847e-01	7.325753759542654731e-01
2.408876444444444331e+01	6.621621621621621712e-01	7.326898077907708640e-01
2.409072277777777771e+01	6.756756756756756577e-01	7.327131727946134543e-01
2.412046944444444563e+01	6.891891891891892552e-01	7.330678312168066313e-01
2.412444499999999792e+01	7.027027027027027417e-01	7.331151946213687598e-01
2.418591611111110851e+01	7.162162162162162282e-01	7.338464716666293075e-01
2.420612111111110920e+01	7.297297297297298257e-01	7.340863980255596388e-01
2.420999527777777516e+01	7.432432432432433123e-01	7.341323775003885110e-01
2.421473861111110892e+01	7.567567567567567988e-01	7.341886616134365440e-01
2.422076194444444397e+01	7.702702702702702853e-01	7.342601169589307863e-01
2.425115638888888725e+01	7.837837837837837718e-01	7.346203960736839012e-01
2.435480888888888984e+01	7.972972972972973693e-01	7.358453669374631634e-01
2.435797138888888824e+01	8.108108108108108558e-01	7.358826525101168636e-01
2.435806722222222120e+01	8.243243243243243423e-01	7.358837822937941420e-01
2.436156055555555611e+01	8.378378378378379399e-01	7.359249620661869606e-01
2.440241444444444241e+01	8.513513513513514264e-01	7.364060755629728838e-01
2.440457083333333443e+01	8.648648648648649129e-01	7.364314457859454377e-01
2.440674277777777945e+01	8.783783783783783994e-01	7.364569965539464746e-01
2.441062083333333277e+01	8.918918918918918859e-01	7.365026118642101771e-01
2.441103277777777691e+01	9.054054054054054834e-01	7.365074568630304297e-01
2.441457805555555538e+01	9.189189189189189699e-01	7.365491502271757085e-01
2.441555555555555657e+01	9.324324324324324564e-01	7.365606447143187019e-01
2.441983916666666588e+01	9.459459459459460540e-01	7.366110100666409810e-01
2.447898666666666756e+01	9.594594594594595405e-01	7.373054641734916315e-01
2.462628861111111078e+01	9.729729729729730270e-01	7.390269968746725482e-01
2.468866749999999755e+01	9.864864864864865135e-01	7.397526205638842445e-01
2.469390833333333646e+01	1.000000000000000000e+00	7.398134927110783243e-01
