5.136944444444443980e-03	0.000000000000000000e+00	7.321550866428827575e-03
1.461472222222222166e-02	1.234567901234567833e-02	2.031115207297862213e-02
1.565499999999999878e-02	2.469135802469135665e-02	2.169727231094065178e-02
3.083388888888888638e-02	3.703703703703703498e-02	4.107873396908923169e-02
4.223472222222222211e-02	4.938271604938271331e-02	5.465634526072893351e-02
4.601805555555555510e-02	6.172839506172839164e-02	5.898782537791080749e-02
4.715083333333332932e-02	7.407407407407406996e-02	6.026840298308733246e-02
4.952916666666666579e-02	8.641975308641974829e-02	6.293294140055838426e-02
5.464638888888889018e-02	9.876543209876542662e-02	6.855716635686426308e-02
5.877083333333332771e-02	1.111111111111111049e-01	7.298467664589103343e-02
5.962805555555555914e-02	1.234567901234567833e-01	7.389330173800634505e-02
8.230694444444444646e-02	1.358024691358024616e-01	9.656197208299710510e-02
1.114494444444444482e-01	1.481481481481481399e-01	1.221953800042666627e-01
1.651650000000000063e-01	1.604938271604938183e-01	1.610170665790080502e-01
1.954177777777777736e-01	1.728395061728394966e-01	1.789879747834031143e-01
1.994280555555555667e-01	1.851851851851851749e-01	1.811913228139674370e-01
2.072038888888888819e-01	1.975308641975308532e-01	1.853529334748325041e-01
4.225688888888888828e-01	2.098765432098765316e-01	2.598698516849162754e-01
4.404000000000000137e-01	2.222222222222222099e-01	2.636514922636072900e-01
5.026688888888888318e-01	2.345679012345678882e-01	2.751082514254409306e-01
5.068905555555556219e-01	2.469135802469135665e-01	2.757983943263698778e-01
5.350472222222222296e-01	2.592592592592592449e-01	2.801577633412151158e-01
7.364977777777776957e-01	2.716049382716049232e-01	3.023727813978673851e-01
8.596036111111110545e-01	2.839506172839506015e-01	3.111984794293570777e-01
8.815361111111111869e-01	2.962962962962962798e-01	3.125467506430372744e-01
9.690138888888888413e-01	3.086419753086419582e-01	3.174387557744838828e-01
1.165607777777777798e+00	3.209876543209876365e-01	3.265259985329059811e-01
1.381400555555555743e+00	3.333333333333333148e-01	3.349049105962693673e-01
1.454343055555555653e+00	3.456790123456789932e-01	3.375413392610719931e-01
1.506065833333333437e+00	3.580246913580246715e-01	3.393723709920111187e-01
1.510874166666666740e+00	3.703703703703703498e-01	3.395412046138400752e-01
1.578191666666666659e+00	3.827160493827160281e-01	3.418834155608118097e-01
1.958209722222222338e+00	3.950617283950617065e-01	3.546132729574291709e-01
2.432985555555555290e+00	4.074074074074073848e-01	3.699082893053491361e-01
2.470841666666666825e+00	4.197530864197530631e-01	3.711088364731135458e-01
2.751508888888889004e+00	4.320987654320987414e-01	3.799340739614451845e-01
3.522305000000000241e+00	4.444444444444444198e-01	4.035264659695201317e-01
4.421409166666666835e+00	4.567901234567900981e-01	4.299117176580965483e-01
4.888755555555555965e+00	4.691358024691357764e-01	4.431621574265048880e-01
5.803852499999999637e+00	4.814814814814814548e-01	4.682221461614707314e-01
6.741966944444444110e+00	4.938271604938271331e-01	4.927422063012388831e-01
6.969716111111110557e+00	5.061728395061728669e-01	4.985224371909363628e-01
1.024200388888888824e+01	5.185185185185184897e-01	5.746572350366423443e-01
1.024634805555555594e+01	5.308641975308641126e-01	5.747502052776510828e-01
1.299917944444444551e+01	5.432098765432098464e-01	6.297595741291343030e-01
1.396572805555555519e+01	5.555555555555555802e-01	6.473361705416109668e-01
1.472361694444444424e+01	5.679012345679012030e-01	6.605326241717529578e-01
1.755660027777777898e+01	5.802469135802468259e-01	7.056350280576854095e-01
1.856993222222222073e+01	5.925925925925925597e-01	7.202688629097284689e-01
1.921463888888888860e+01	6.049382716049382935e-01	7.291982821736971987e-01
2.306087277777777800e+01	6.172839506172839164e-01	7.768504778603372296e-01
2.402295111111110870e+01	6.296296296296295392e-01	7.873963399997701007e-01
2.404662194444444623e+01	6.419753086419752730e-01	7.876494280004018300e-01
2.406300194444444429e+01	6.543209876543210068e-01	7.878243861821720984e-01
2.406476833333333332e+01	6.666666666666666297e-01	7.878432447360161905e-01
2.406478638888888710e+01	6.790123456790122525e-01	7.878434374944632834e-01
2.406569722222221941e+01	6.913580246913579863e-01	7.878531611894882269e-01
2.406703222222222394e+01	7.037037037037037202e-01	7.878674123141401475e-01
2.406885611111110990e+01	7.160493827160493430e-01	7.878868807801685525e-01
2.407295027777777818e+01	7.283950617283949658e-01	7.879305760281336557e-01
2.407469194444444582e+01	7.407407407407406996e-01	7.879491613446428788e-01
2.407917583333333056e+01	7.530864197530864335e-01	7.879970014070982742e-01
2.408173999999999992e+01	7.654320987654320563e-01	7.880243544805284328e-01
2.408182944444444473e+01	7.777777777777776791e-01	7.880253085593504903e-01
2.413314305555555705e+01	7.901234567901234129e-01	7.885719491837599460e-01
2.413471694444444537e+01	8.024691358024691468e-01	7.885886934211845389e-01
2.414051027777777847e+01	8.148148148148147696e-01	7.886503159222987280e-01
2.414630388888889101e+01	8.271604938271603924e-01	7.887119234149627678e-01
2.414668972222222010e+01	8.395061728395061262e-01	7.887160256110342660e-01
2.418199000000000254e+01	8.518518518518518601e-01	7.890910028508113516e-01
2.418504361111111223e+01	8.641975308641974829e-01	7.891234085475411497e-01
2.427007111111111115e+01	8.765432098765431057e-01	7.900237451705551806e-01
2.427350111111111275e+01	8.888888888888888395e-01	7.900599838799332586e-01
2.428600555555555474e+01	9.012345679012345734e-01	7.901920431506805897e-01
2.432866999999999891e+01	9.135802469135801962e-01	7.906419968585169933e-01
2.433290722222222158e+01	9.259259259259258190e-01	7.906866313308761329e-01
2.440241444444444241e+01	9.382716049382715529e-01	7.914174565290813534e-01
2.440457083333333443e+01	9.506172839506172867e-01	7.914400887606212187e-01
2.447898666666666756e+01	9.629629629629629095e-01	7.922196122241292882e-01
2.468866749999999755e+01	9.753086419753085323e-01	7.944004332122598377e-01
2.469207222222222242e+01	9.876543209876542662e-01	7.944356550955381513e-01
2.469390833333333646e+01	1.000000000000000000e+00	7.944546471776842145e-01
